ID;MedoideCalculado;CoordCSV;DistanciaDoCentro;Area;Perimetro;Compacidade;Excentricidade
9086;(47,51);(50,50);3.1622776601683795;1922;222;2.0405286720449975;0.560040551759068
9087;(42,58);(50,50);11.313708498984761;1715;264;3.2339542022544423;0.8109561040170217
9088;(46,55);(50,50);6.4031242374328485;2081;250;2.3900009474395625;0.7156545448951915
9089;(45,53);(50,50);5.830951894845301;1834;252;2.7554458849802947;0.8220582679567747
9090;(53,52);(50,50);3.605551275463989;2558;278;2.404247580514863;0.7853070709604403
9091;(50,54);(50,50);4.0;839;146;2.0217799564641488;0.5133520943135721
9092;(61,61);(50,50);15.556349186104045;2010;278;3.059733985550756;0.8578310610874393
9093;(44,46);(50,50);7.211102550927978;1367;182;1.9282546945778865;0.7060312581517307
9094;(51,62);(50,50);12.041594578792296;1350;238;3.3389528135175257;0.7218680217023971
9095;(43,52);(50,50);7.280109889280518;705;148;2.4724325343864364;0.8865569554122709
9096;(61,54);(50,50);11.704699910719626;2469;364;4.270432025091893;0.7653959941440426
9097;(53,50);(50,50);3.0;190;72;2.1712084868115404;0.719156547256576
9098;(45,32);(50,50);18.681541692269406;2997;319;2.701996357019413;0.7764020107779944
9099;(37,47);(50,50);13.341664064126334;1592;238;2.831398428548153;0.7933832650739802
9100;(58,64);(50,50);16.1245154965971;1467;230;2.869562539046102;0.8130184303471121
9101;(53,46);(50,50);5.0;1983;246;2.4284973616109777;0.6472695216500214
9102;(53,54);(50,50);5.0;1033;164;2.071941601839118;0.8483130918912658
9103;(45,50);(50,50);5.0;1208;196;2.5306689957857;0.9087090931817731
9104;(48,48);(50,50);2.8284271247461903;1002;200;3.1767453710957154;0.8091553654133222
9105;(51,53);(50,50);3.1622776601683795;1462;194;2.048548371479676;0.4244854979783188
9106;(49,57);(50,50);7.0710678118654755;1161;182;2.2703911864668136;0.8307770480187178
9107;(47,60);(50,50);10.44030650891055;1230;236;3.603371427010652;0.6575449321106026
9108;(48,51);(50,50);2.23606797749979;1640;226;2.478353010171234;0.9119113843712898
9109;(54,66);(50,50);16.492422502470642;3289;360;3.135676592385168;0.7679958608058572
9110;(37,39);(50,50);17.029386365926403;2508;348;3.8425638413478653;0.547287510535211
9111;(46,60);(50,50);10.770329614269007;1297;226;3.133769419183364;0.8631930647770311
9112;(49,52);(50,50);2.23606797749979;1355;200;2.3491504515408907;0.8651491918847141
9113;(45,37);(50,50);13.92838827718412;2352;287;2.786869368098709;0.8369253094961667
9114;(45,56);(50,50);7.810249675906654;1287;168;1.7451395158607825;0.8429772798420937
9115;(63,46);(50,50);13.601470508735444;2465;297;2.8476467292480723;0.8002023191123658
9116;(48,57);(50,50);7.280109889280518;1547;241;2.9876788137428485;0.8947920900315742
9117;(52,49);(50,50);2.23606797749979;978;164;2.188461835071379;0.7957973054880664
9118;(51,49);(50,50);1.4142135623730951;1418;246;3.3961285388396116;0.8931116278367218
9119;(43,49);(50,50);7.0710678118654755;2568;367;4.173757813493826;0.716649486082878
9120;(44,53);(50,50);6.708203932499369;1175;186;2.3430316643434943;0.8221098607691838
9121;(44,49);(50,50);6.082762530298219;1417;236;3.127838288795414;0.8433817627990304
9122;(52,55);(50,50);5.385164807134504;1725;220;2.232782390042822;0.6810207666647443
9123;(49,67);(50,50);17.029386365926403;4045;319;2.0019488459795256;0.37244897762262
9124;(42,48);(50,50);8.246211251235321;1286;198;2.425937165231207;0.7834714538885726
9125;(41,52);(50,50);9.219544457292887;1613;238;2.794535832764203;0.6985283144452766
9126;(48,41);(50,50);9.219544457292887;2052;260;2.621558029486385;0.7042836376368444
9127;(50,57);(50,50);7.0;1731;220;2.225043109661391;0.8033360104564822
9128;(50,57);(50,50);7.0;1289;216;2.880346402209259;0.8493420641415899
9129;(51,48);(50,50);2.23606797749979;1184;208;2.907803825138412;0.8147516621611782
9130;(45,49);(50,50);5.0990195135927845;3586;410;3.7303326734171227;0.7658882023129925
9131;(51,47);(50,50);3.1622776601683795;1563;280;3.9916018996815725;0.8369287492817667
9132;(47,45);(50,50);5.830951894845301;1761;303;4.148738265282175;0.8656958976039373
9133;(40,46);(50,50);10.770329614269007;2212;306;3.3685877602515175;0.7607397562623819
9134;(38,39);(50,50);16.278820596099706;1940;305;3.8158217992586505;0.8690452110552079
9135;(52,55);(50,50);5.385164807134504;1396;248;3.505969061577339;0.6497841322680475
9136;(34,61);(50,50);19.4164878389476;2188;254;2.346444311818263;0.8692500469165626
9137;(53,55);(50,50);5.830951894845301;1098;238;4.105269852685483;0.7591266884125837
9138;(47,53);(50,50);4.242640687119285;2196;322;3.757245245796921;0.615565995572467
9139;(48,62);(50,50);12.165525060596439;2230;321;3.6770144598950645;0.7582848671396611
9140;(52,50);(50,50);2.0;1810;222;2.166793429652202;0.8312748125428872
9141;(52,49);(50,50);2.23606797749979;1829;232;2.3418140122958375;0.8315268144773014
9142;(48,51);(50,50);2.23606797749979;1599;234;2.7250431719636716;0.8535991313592747
9143;(50,47);(50,50);3.0;1266;208;2.71946266110891;0.8515545752703719
9144;(48,52);(50,50);2.8284271247461903;2386;280;2.6147836417444665;0.8222846824497648
9145;(57,49);(50,50);7.0710678118654755;1739;284;3.6908571276652995;0.9282962812117914
9146;(35,52);(50,50);15.132745950421556;1709;216;2.172478942333373;0.9533533138561983
9147;(51,47);(50,50);3.1622776601683795;1676;304;4.38796635464815;0.6960299233306471
9148;(58,51);(50,50);8.06225774829855;1291;214;2.822873653693431;0.7399169836484619
9149;(53,58);(50,50);8.54400374531753;1827;312;4.2399504051279315;0.8874798972751439
9150;(56,55);(50,50);7.810249675906654;1429;260;3.7644766105710725;0.9032220856671547
9151;(53,44);(50,50);6.708203932499369;3164;189;0.898415569245511;0.8985119113786826
9152;(38,59);(50,50);15.0;2680;186;1.0272620170162707;0.9337853192283213
9153;(51,57);(50,50);7.0710678118654755;1973;344;4.772873630441594;0.9232280621508212
9154;(45,49);(50,50);5.0990195135927845;1694;258;3.126915475787757;0.9464501547313627
9155;(40,48);(50,50);10.198039027185569;301;152;6.108165789360714;0.898194923278552
9156;(41,45);(50,50);10.295630140987;2938;191;0.9881095096894885;0.923440191616875
9157;(49,48);(50,50);2.23606797749979;383;88;1.6090024533990048;0.3256826651702781
9158;(51,50);(50,50);1.0;1713;258;3.092232817270555;0.3772575657392888
9159;(53,47);(50,50);4.242640687119285;1529;258;3.4643523976353565;0.7845930815604288
10758;(49,49);(50,50);1.4142135623730951;1279;188;2.199050941610613;0.8087153383667344
10759;(55,50);(50,50);5.0;481;146;3.526555890797132;0.7287665280958052
10760;(51,50);(50,50);1.0;3140;332;2.7934226827008075;0.626620713268346
10761;(51,60);(50,50);10.04987562112089;2883;348;3.3427506465835752;0.704179112242564
10762;(54,61);(50,50);11.704699910719626;1183;232;3.62060678655037;0.8901193694730698
10763;(50,56);(50,50);6.0;864;154;2.1843279110922396;0.7737652040370483
10764;(41,50);(50,50);9.0;1604;324;5.208057763720326;0.6636749121492482
10765;(69,61);(50,50);21.95449840010015;2446;261;2.2162293291829522;0.758542544236644
10766;(51,54);(50,50);4.123105625617661;880;150;2.03465126111798;0.5667515829994071
10767;(41,49);(50,50);9.055385138137417;515;102;1.607619444590368;0.44235093198709247
10768;(46,52);(50,50);4.47213595499958;936;176;2.633538203640251;0.8973120113632099
10769;(45,49);(50,50);5.0990195135927845;991;146;1.7116784898823618;0.4915268234794156
10770;(49,46);(50,50);4.123105625617661;632;130;2.127941881529297;0.8379492459049189
10771;(42,49);(39,50);3.1622776601683795;386;98;1.9799534630240452;0.7506004228753114
10772;(53,56);(50,50);6.708203932499369;1573;274;3.7980662770397755;0.8759124543495095
10773;(44,47);(50,50);6.708203932499369;2107;335;4.2385295416440325;0.893520390640822
10774;(45,51);(50,50);5.0990195135927845;757;128;1.7223213920856097;0.45449157009371177
10775;(45,53);(50,50);5.830951894845301;629;120;1.8218053899231264;0.7869567478462481
10776;(45,49);(50,50);5.0990195135927845;833;136;1.7669446743263482;0.7255969915577486
10777;(49,51);(50,50);1.4142135623730951;1038;150;1.724945192469964;0.7031920656212819
10778;(49,51);(50,50);1.4142135623730951;784;130;1.7153817208246374;0.7128137567411374
10779;(41,39);(50,50);14.212670403551895;1517;198;2.05652946241749;0.8635848104322341
10780;(54,64);(50,50);14.560219778561036;1520;200;2.0941439880512545;0.8623886394695818
10781;(55,50);(50,50);5.0;1353;196;2.2594590886246313;0.6300029662447938
10782;(45,48);(50,50);5.385164807134504;863;134;1.6557277857231012;0.6348605827481667
10783;(51,49);(50,50);1.4142135623730951;812;138;1.8663465124643195;0.7530281213615456
10784;(56,48);(50,50);6.324555320336759;462;100;1.7224560940681313;0.7304094425804553
10785;(52,50);(50,50);2.0;229;92;2.9412389483183454;0.27573879614677843
10786;(53,45);(50,50);5.830951894845301;693;126;1.8230475299617104;0.7229847115520519
10787;(51,44);(50,50);6.082762530298219;1141;156;1.697280760334954;0.720264974679443
10788;(37,47);(50,50);13.341664064126334;1600;230;2.6310301529878948;0.8399097886096434
10789;(47,49);(50,50);3.1622776601683795;558;118;1.985728877788128;0.7115917545191003
10790;(52,46);(50,50);4.47213595499958;428;94;1.6428657443457795;0.3134552961187578
10791;(51,45);(50,50);5.0990195135927845;815;154;2.3156556014523866;0.8575817070299214
10792;(53,46);(50,50);5.0;610;246;7.894606996843556;0.9455464367099581
10793;(47,56);(50,50);6.708203932499369;1305;188;2.155238432429099;0.8066716415685325
10794;(51,51);(50,50);1.4142135623730951;748;138;2.026033914600304;0.5981541010657045
10795;(52,47);(50,50);3.605551275463989;1490;212;2.4003556249403166;0.8084697717074268
10796;(48,50);(50,50);2.0;400;90;1.6114437988054402;0.4328006221547971
10797;(46,49);(50,50);4.123105625617661;488;108;1.9020320248195361;0.8058173850385036
10798;(44,51);(50,50);6.082762530298219;1177;172;2.0001868464021375;0.4861550953562545
10799;(52,45);(50,50);5.385164807134504;961;140;1.6230160689912323;0.36966825678748994
10800;(52,48);(50,50);2.8284271247461903;443;96;1.6554988211454937;0.6405074740469393
10801;(50,50);(50,50);0.0;483;110;1.9935557053953765;0.8539265561689077
10802;(48,44);(50,50);6.324555320336759;768;136;1.9164907730649063;0.8179051108763161
10803;(52,47);(50,50);3.605551275463989;725;134;1.970887005626257;0.8416786023704363
10804;(52,47);(50,50);3.605551275463989;448;100;1.7762828470077605;0.8709781212569948
10805;(56,46);(50,50);7.211102550927978;1412;208;2.4382717627222945;0.5570300598322171
10806;(54,52);(50,50);4.47213595499958;728;136;2.0217924638926483;0.8577292781005398
10807;(53,52);(50,50);3.605551275463989;412;102;2.00952430573796;0.7881585730468312
10808;(50,48);(50,50);2.0;781;126;1.6176337237688414;0.5503706854912875
10809;(47,47);(50,50);4.242640687119285;589;110;1.634783371317431;0.5877435440693622
10810;(49,51);(50,50);1.4142135623730951;960;142;1.6714584752630093;0.605735999588497
10811;(49,51);(50,50);1.4142135623730951;1181;156;1.6397945364455397;0.6688261536405379
10812;(48,46);(50,50);4.47213595499958;747;126;1.6912609615307435;0.7483638469468177
10813;(49,47);(50,50);3.1622776601683795;423;94;1.662284961182018;0.4970811849856982
10814;(48,52);(50,50);2.8284271247461903;895;142;1.7928493142485908;0.6935631933123074
10815;(46,50);(50,50);4.0;1014;146;1.6728534353781268;0.6014116762726485
10816;(46,51);(50,50);4.123105625617661;951;144;1.7351403259482343;0.5895122756778586
10817;(52,47);(50,50);3.605551275463989;700;124;1.7479760035578449;0.7107474518927628
10818;(51,51);(50,50);1.4142135623730951;352;86;1.672031191914287;0.7147394791698635
10819;(40,55);(50,50);11.180339887498949;1398;242;3.3336016048761654;0.7698480664254588
10820;(50,50);(50,50);0.0;746;124;1.640191960443018;0.5279812770431451
10821;(41,48);(38,50);3.605551275463989;874;134;1.6348891064977533;0.514924924837898
10822;(37,43);(31,50);9.219544457292887;755;128;1.7268838328593468;0.7381017349877108
10823;(16,33);(50,14);38.948684188300895;412;89;1.5299348352316784;0.8245778972386401
10824;(23,41);(50,12);39.6232255123179;675;91;0.9762682101807297;0.42256368359565716
10825;(48,52);(50,50);2.8284271247461903;632;88;0.97507585387946;0.7005308857739149
10826;(44,44);(50,50);8.48528137423857;615;138;2.4641843384081747;0.7770958382645415
10827;(57,61);(50,50);13.038404810405298;1612;212;2.2186909932760996;0.8745993967905797
4785;(46,43);(50,50);8.06225774829855;760;150;2.355911986557661;0.8661363908866886
4786;(48,45);(50,50);5.385164807134504;3001;372;3.6695264319941425;0.49305789630259517
7559;(48,48);(50,50);2.8284271247461903;476;110;2.0228727010629557;0.27572470137826777
7560;(42,48);(50,50);8.246211251235321;654;128;1.9935738437443526;0.8788089401102626
7561;(47,45);(50,50);5.830951894845301;681;134;2.0982277225830197;0.7373104135247308
7562;(45,56);(50,50);7.810249675906654;530;180;4.864735996393782;0.901720648569483
7563;(49,59);(50,50);9.055385138137417;238;160;8.559593578051514;0.9575629962062275
7564;(53,53);(50,50);4.242640687119285;510;128;2.5564652819780522;0.8358368426313313
7565;(47,49);(50,50);3.1622776601683795;397;122;2.983453618362431;0.9098040918530658
7566;(36,39);(50,26);19.1049731745428;682;132;2.033076047238405;0.7201915786527933
11460;(43,49);(50,50);7.0710678118654755;418;96;1.7545119085345782;0.4930608359873719
11461;(45,50);(47,50);2.0;421;92;1.5998663163061784;0.6922979807360546
11462;(45,53);(50,50);5.830951894845301;840;136;1.7522201353736286;0.7280465839219274
11463;(50,53);(50,50);3.0;1015;150;1.7640326204766723;0.7043655237492729
11464;(56,50);(50,50);6.0;1436;178;1.755802652132177;0.6470017839106974
11465;(54,47);(50,50);5.0;1609;190;1.7854236934796217;0.658075833219993
11466;(48,54);(50,50);4.47213595499958;1429;184;1.885356806619737;0.6961301755733387
11467;(56,52);(50,50);6.324555320336759;1205;158;1.64860746860833;0.6795644515098171
11468;(48,47);(50,50);3.605551275463989;234;70;1.6663658571587332;0.5857128504783081
11469;(50,50);(50,50);0.0;754;152;2.4384057063628317;0.6647342595085404
11470;(47,52);(50,50);3.605551275463989;3344;346;2.848892519017545;0.18862730682000453
11471;(51,51);(50,50);1.4142135623730951;2838;258;1.866453423532227;0.34316995099060105
11472;(51,51);(50,50);1.4142135623730951;1727;196;1.7701494770753476;0.3418409046500078
10721;(51,51);(50,50);1.4142135623730951;663;122;1.7864722269832356;0.6646701479973581
10722;(53,50);(50,50);3.0;717;122;1.6519262015200629;0.7078411209190296
10723;(45,50);(50,50);5.0;681;120;1.6826954335706996;0.5990089240491611
10724;(55,50);(50,50);5.0;361;88;1.7070580045756754;0.4817468218483231
10725;(53,51);(50,50);3.1622776601683795;798;146;2.1256558690143117;0.7962102290102484
10726;(53,51);(50,50);3.1622776601683795;905;138;1.6745562078685388;0.49082770853808916
10727;(54,50);(50,50);4.0;573;128;2.2753879473103082;0.8015221666977945
10728;(47,51);(50,50);3.1622776601683795;470;98;1.6260894398452796;0.5140784047698098
10729;(51,51);(50,50);1.4142135623730951;324;130;4.150800213353444;0.8675689317943192
10730;(52,54);(50,50);4.47213595499958;424;106;2.108802995967613;0.5599105935054471
10731;(55,54);(50,50);6.4031242374328485;325;106;2.7511768316623635;0.8624317215178225
10732;(47,55);(50,50);5.830951894845301;886;138;1.7104665554413403;0.7312344670824727
10733;(54,53);(50,50);5.0;694;130;1.9378375635828755;0.8498032556561546
10734;(49,49);(50,50);1.4142135623730951;578;110;1.6658951655812575;0.6944566127885095
10735;(54,48);(50,50);4.47213595499958;718;128;1.815873668257391;0.6370926798141969
10736;(49,46);(50,50);4.123105625617661;513;108;1.8093404056762838;0.702304484973366
10737;(45,52);(50,50);5.385164807134504;562;116;1.9053282155200568;0.8554308545049828
10738;(47,55);(50,50);5.830951894845301;791;152;2.3243462738275285;0.7091316104468595
10739;(47,60);(50,50);10.44030650891055;1025;176;2.4048700083973418;0.8530971955665761
10740;(57,51);(50,50);7.0710678118654755;807;130;1.6664922789671817;0.5773175784189576
10741;(47,42);(50,50);8.54400374531753;773;128;1.686671790179569;0.756362204398497
10742;(49,57);(50,50);7.0710678118654755;1165;156;1.6623153197786973;0.597795880900909
10743;(50,51);(50,50);1.0;541;106;1.6527402408322884;0.3579413286502614
10744;(51,49);(50,50);1.4142135623730951;1048;144;1.5745405057030255;0.4507499703942735
10745;(47,56);(50,50);6.708203932499369;581;108;1.5975759519998858;0.5661238537311876
10746;(53,50);(50,50);3.0;761;132;1.822020846539543;0.7769442361712363
10747;(52,52);(50,50);2.8284271247461903;460;106;1.9437662397614521;0.8567982532625663
10748;(36,25);(20,50);29.68164415931166;567;122;2.0889437151497092;0.7571970156172017
10749;(47,51);(49,50);2.23606797749979;810;130;1.6603200853413775;0.640141912343784
10750;(48,52);(50,50);2.8284271247461903;642;118;1.725913884432672;0.7836134318727703
10751;(51,50);(50,50);1.0;623;116;1.7187711992331811;0.45679988992222414
10752;(48,53);(50,50);3.605551275463989;371;90;1.7374057129977794;0.6782312593180977
10753;(48,50);(50,50);2.0;902;138;1.6801256852783009;0.47727546597772025
10754;(49,54);(50,50);4.123105625617661;1114;152;1.650411043624394;0.4225437969085048
10755;(54,57);(50,50);8.06225774829855;1276;162;1.636701538598629;0.6261963672129922
10756;(48,50);(50,50);2.0;1212;164;1.7659370253298752;0.5637658116469269
10757;(51,51);(50,50);1.4142135623730951;315;108;2.9466400892442337;0.8597068689862671
10037;(48,53);(50,50);3.605551275463989;1402;172;1.6791868175572866;0.4812894726097731
10038;(52,63);(50,50);13.152946437965905;854;146;1.9862685989150122;0.7898569860638192
10039;(52,50);(50,50);2.0;214;70;1.822100983995998;0.6379069080707305
10040;(45,52);(50,50);5.385164807134504;421;92;1.5998663163061784;0.4998592075771895
10041;(46,49);(50,50);4.123105625617661;733;128;1.7787139069697226;0.7041425022260097
10042;(51,50);(50,50);1.0;430;94;1.6352245083255665;0.5042067325242683
10043;(47,49);(50,50);3.1622776601683795;442;96;1.6592442935915241;0.7624630386150271
10044;(51,56);(50,50);6.082762530298219;548;108;1.6937803432699519;0.6246541625483606
10045;(47,54);(50,50);5.0;393;88;1.568060915144577;0.5207980143241479
10046;(51,49);(50,50);1.4142135623730951;339;84;1.6563381688147694;0.49890360248447824
10047;(43,50);(50,50);7.0;935;136;1.5741870734907466;0.5382969236221642
10048;(47,50);(50,50);3.0;594;112;1.6805047189770497;0.6432990810722427
